time, uz, alt, vel_alt, uthe, roll, uphi, pitch, upsi, yaw, ux, pos_x, vel_x, uy, pos_y, vel_y, Fz, Fx, Fy
[0.0, 0.8863499944935399, 2.9569694995880127, 0.012915033847093582, -0.005940396835028924, -0.018021933751445545, 0.004706502655592823, 0.00793975531245239, 0.0, 0.024779740307113652, 0.004171639405141403, 1.4468532800674438, 0.01905667409300804, 0.005265390954237992, 1.4329253435134888, 0.008271165192127228]
[0.05, 0.8862865178952581, 2.958650588989258, 0.011532601900398731, -0.0025011545111909565, -0.017996005314263267, 0.004535423778164066, 0.00803900304689048, 0.0, 0.02488930736678663, 0.004019712509487205, 1.4514977931976318, 0.018884064629673958, 0.002216766944412007, 1.4323431253433228, 0.008226324804127216]
[0.1, 0.8820522605302676, 2.9599273204803467, 0.08402109146118164, 0.0012155142429525147, -0.017925977214164973, 0.003723602350861137, 0.008073131917829077, 0.0, 0.024851424635886365, 0.003284427050668736, 1.4537146091461182, 0.018785372376441956, -0.001072155046548018, 1.4320520162582397, 0.009201208129525185]
[0.15000000000000002, 0.8659198595791168, 2.966419219970703, 0.3645195960998535, 0.0059283611769835876, -0.01599586776540888, 0.003116658081789942, 0.007593239646212368, 0.0, 0.024357510845919573, 0.0026987848668127415, 1.455757975578308, 0.020564839243888855, -0.005133570750933325, 1.4318538904190063, 0.013953601941466331]
[0.2, 0.814525145506828, 3.0221590995788574, 1.1548216342926025, 0.01169484758361624, -0.009931056892956239, 0.0020660207890732807, 0.006590422997341074, 0.0, 0.0212619067400315, 0.001682828278192305, 1.46038019657135, 0.022671356797218323, -0.009526202061608334, 1.4320740699768066, 0.02005140669643879]
[0.25, 0.7928958657629592, 3.0588486194610596, 1.44842529296875, 0.01607611928093797, -0.008151016689929489, 0.00165252019610403, 0.006019831868663571, 0.0, 0.01889183403325041, 0.0013102776242929874, 1.462181568145752, 0.02378607727587223, -0.01274780412646338, 1.4322290420532227, 0.02034679800271988]
[0.3, 0.7368340179160797, 3.1885149478912354, 2.1075572967529297, 0.020284509685587926, -0.003000813149041528, 0.0016503920193632155, 0.004836835328449231, 0.0, 0.014995620561315573, 0.0012160660868686607, 1.466204047203064, 0.021952837705612183, -0.014948387412501173, 1.4327019453048706, 0.015303239226341248]
[0.35, 0.6862062494261902, 3.3487343788146973, 2.5757246017456055, 0.022664655248813077, 0.0027332819694906568, 0.0024508264970475274, 0.0037467254528641327, 0.0, 0.011734939820722748, 0.0016817758257584798, 1.469525694847107, 0.017955146729946136, -0.015555338395935947, 1.4326180219650269, 0.002714495873078704]
[0.39999999999999997, 0.6625047007469356, 3.4342751502990723, 2.763857364654541, 0.025802002862004972, 0.006012867780917706, 0.003226766470878043, 0.0031761119468774997, 0.0, 0.009996511729308372, 0.002137755374626349, 1.4707931280136108, 0.015656258910894394, -0.01709783160074755, 1.432306170463562, -0.00501946872100234]
[0.44999999999999996, 0.6168823177988384, 3.631014823913574, 3.031437635421753, 0.025688240225405133, 0.011076174011984066, 0.0048455593128432315, 0.0025840419919540137, 0.0, 0.007763153479282978, 0.002989163254606564, 1.473718523979187, 0.010246203280985355, -0.015850293821234027, 1.429884433746338, -0.025114288553595543]
