time, uz, alt, vel_alt, uthe, roll, uphi, pitch, upsi, yaw, ux, pos_x, vel_x, uy, pos_y, vel_y, Fz, Fx, Fy
[0.0, 0.5024368350887154, 2.958678960800171, 0.018166448920965195, -0.3391359130935243, -0.06578248575247213, 0.9159333284461828, 0.01966063725396435, 0.0, 0.05977102788884436, -0.0912812038082583, 1.4098175764083862, -0.49376675486564636, -0.040599592473491035, 0.26768022775650024, -0.12081806361675262, -1.339213144979531e-09, 0.00014829821421514914, 0.9025857189138801]
[0.05, 0.5029438916977846, 2.959671974182129, 0.01765352487564087, -0.3623483476045116, -0.06415655620046805, 0.9485321157282494, 0.01833134609763594, 0.0, 0.05913884233880029, -0.09116551809295145, 1.4023325443267822, -0.48841461539268494, -0.04253170773859884, 0.26168134808540344, -0.1112963855266571, -5.650027414284595e-09, 0.00033758862940583864, 1.9929192262497117]
[0.1, 0.5208812771865721, 2.962939977645874, 0.04481115937232971, 0.31737779959580836, -0.060532257904326765, -0.7332703196845282, 0.028095402013414005, 0.0, 0.05790922958389682, -0.09084603620938718, 1.3750349283218384, -0.47014209628105164, -0.04458558322711548, 0.24355864524841309, -0.07521963864564896, -2.466242039082992e-07, 0.000714941543947035, 3.4172327242668525]
[0.15000000000000002, 0.5746232583702376, 2.965634822845459, 0.10165304690599442, 0.07736564986547131, -0.05913171841269716, -0.15059052873746173, 0.05244857362128544, 0.0, 0.05615075468193676, -0.09088096362184458, 1.3664085865020752, -0.4569058120250702, -0.046960621102532296, 0.23522081971168518, -0.06063396856188774, -4.3207612223262605e-06, 0.0011878890889444914, 5.0011568877901205]
[0.2, 0.5990209632248256, 2.981858253479004, 0.2439965456724167, 0.05951478758429246, -0.09626910644669331, -0.11366072648244173, 0.22583178351682362, 0.0, 0.046818556475009654, -0.09418127857574674, 1.3530715703964233, -0.31795117259025574, -0.04947977533619761, 0.21004532277584076, -0.010186586529016495, -0.00010399340452285592, 0.0049146307394247486, 7.061851379088158]
[0.25, 0.6250813492843346, 2.9912960529327393, 0.32323986291885376, 0.05337803826625496, -0.14138963851122152, -0.1052305066013832, 0.253355135946874, 0.0, 0.047252665717740686, -0.11265224054563991, 1.351539134979248, -0.2147054225206375, -0.057302733785686594, 0.2020646035671234, 0.031422656029462814, -0.0005112347330147775, 0.01992486525528936, 9.845948643264872]
[0.3, 0.6332737869397995, 3.022806406021118, 0.47364938259124756, 0.059632212142981714, -0.11981835053089317, -0.10729844619672542, 0.12880017259721077, 0.0, 0.06834313112820958, -0.1230612603433875, 1.3552968502044678, -0.04550521448254585, -0.06860530716760609, 0.19208011031150818, 0.14914445579051971, -0.001952512512266483, 0.08422041763343942, 13.430072305934162]
[0.35, 0.645927206772908, 3.0627243518829346, 0.631813645362854, 0.061808151977469084, -0.027291641747417668, -0.10335556064353069, 0.026693672957039317, 0.0, 0.07233403205175556, -0.13067020204730093, 1.3636466264724731, -0.015461433678865433, -0.07838184763430357, 0.18968512117862701, 0.1739259958267212, -0.003296928854442962, 0.15157536484062903, 17.729809719461205]
[0.39999999999999997, 0.6687421384188273, 3.0846476554870605, 0.698284387588501, 0.053276268853399804, -0.0048524769752895, -0.0900487885231717, -0.011190535153970449, 0.0, 0.06710452784792376, -0.13284102524649136, 1.3667367696762085, -0.0230083204805851, -0.07877463607984464, 0.19002768397331238, 0.16848687827587128, -0.002967053367597108, 0.2086437774800484, 21.739785593756096]
[0.44999999999999996, 0.726231366688618, 3.1379127502441406, 0.8484606146812439, 0.04404615794784814, 0.016262484230297584, -0.06440973224327669, -0.048051486117668636, 0.0, 0.056129964442996935, -0.1292579808624458, 1.3713575601577759, -0.06275990605354309, -0.08851058558283385, 0.1901874840259552, 0.14025349915027618, -0.002635602750018988, 0.2515918740999647, 26.474156386237716]
[0.49999999999999994, 0.769562464090752, 3.1665682792663574, 0.9355891346931458, 0.03835761575243494, 0.027634301498200054, -0.052647295694778, -0.061070862326293815, 0.0, 0.048439638987873804, -0.1267667894255422, 1.3716577291488647, -0.08902117609977722, -0.0924474077306315, 0.1905059814453125, 0.12124355137348175, -0.0006206304270376766, 0.248507820447531, 31.37772295694795]
[0.5499999999999999, 0.8543636410073208, 3.1944820880889893, 1.026997685432434, 0.02956210904944696, 0.03281720862014916, -0.0382638269362083, -0.06638949774365545, 0.0, 0.04127918897771735, -0.12218101969238007, 1.3741283416748047, -0.1124168336391449, -0.09444593634791841, 0.18540354073047638, 0.09930343925952911, -0.00022019290012923254, 0.2549487004765326, 35.731061439590356]
[0.6, 0.886613147542969, 3.282747745513916, 1.4034953117370605, 0.02728638912310303, 0.034998935750336385, -0.034004025354284255, -0.061559764545387634, 0.0, 0.03175657922756781, -0.11873513941835655, 1.3772175312042236, -0.18014457821846008, -0.09532054207349122, 0.16887417435646057, 0.0362788662314415, -3.6456300232081364e-07, 0.21110351380003942, 39.32809553170502]
[0.65, 0.8420962010631998, 3.3463938236236572, 1.7359530925750732, 0.03014724682539666, 0.03410875236408047, -0.03645817359986908, -0.054143115294621645, 0.0, 0.02661509823388593, -0.11226317538667878, 1.3759077787399292, -0.2179766446352005, -0.09287907542107626, 0.1591484397649765, -0.0021193150896579027, -7.26629920028895e-11, 0.19102996934612437, 41.7729833294265]
[0.7000000000000001, 0.819857077829067, 3.468217611312866, 2.296888589859009, 0.0320633829015925, 0.03058791355956832, -0.03825032759797524, -0.04225058643021787, 0.0, 0.020374700582265634, -0.1098991873353057, 1.3700517416000366, -0.265593945980072, -0.09217718329422453, 0.14393778145313263, -0.054139282554388046, -6.786323413951125e-20, 0.16429614790607353, 42.97196369760015]
[0.7500000000000001, 0.7272481887650273, 3.644542694091797, 2.854994773864746, 0.04386042276677366, 0.02856090515532616, -0.05259609236152664, -0.034328821475279034, 0.0, 0.015587663189582452, -0.10599768919856051, 1.359071135520935, -0.30440226197242737, -0.0884900824269976, 0.12551099061965942, -0.10384634882211685, -5.573888114346588e-25, 0.14669297248818858, 43.00059373590607]
[0.8000000000000002, 0.6302429079217133, 3.739412784576416, 3.0768210887908936, 0.0773573726511124, 0.028449415124978807, -0.09316448723250453, -0.03140308340751012, 0.0, 0.013062662492630961, -0.10412498421307927, 1.3522108793258667, -0.31962984800338745, -0.08675653603719242, 0.11707862466573715, -0.12485625594854355, -1.4771543513185126e-38, 0.1433123209727542, 43.70531109021672]
[0.8500000000000002, 0.5412695278913542, 3.827741861343384, 3.2414138317108154, 0.26556917475847847, 0.02889851936329763, -0.33852581354694017, -0.030154958640437088, 0.0, 0.010695916332312379, -0.10203462737179378, 1.345953106880188, -0.33142518997192383, -0.08356831188323827, 0.1089724525809288, -0.14267350733280182, -1.7613834026539876e-43, 0.1415238020477787, 44.0464747977528]
[0.9000000000000002, 0.4827062999970655, 4.068289279937744, 3.419886350631714, -0.28529173914976497, 0.035629813643111324, 0.3784864733889617, -0.03667608330154455, 0.0, 0.00783259267579483, -0.10059097937838479, 1.3267844915390015, -0.35868266224861145, -0.07984144572954521, 0.08860486000776291, -0.18212541937828064, -8.5445333000238e-50, 0.13502571330710844, 42.637419894746394]
[0.9500000000000003, 0.49329916054903045, 4.2998881340026855, 3.3854973316192627, -0.3771905344577201, 0.07638838640412501, 0.5648645952678802, -0.08071492834128692, 0.0, 0.0060085767298663825, -0.0980935059845356, 1.3099499940872192, -0.39921602606773376, -0.07259572367391572, 0.05604205280542374, -0.2396974116563797, -7.912023969047857e-50, 0.11733911781588596, 39.19553498945222]
[1.0000000000000002, 0.4885639998415806, 4.408046722412109, 3.404852867126465, -0.28584233730243114, 0.13441502899411994, 0.44534748095403437, -0.1279408673695087, 0.0, 0.005043406833316391, -0.09483055095166976, 1.29990816116333, -0.44463658332824707, -0.064697398427615, 0.04004770517349243, -0.29251712560653687, -5.952563601513787e-51, 0.09483733193094815, 35.199336070308526]
[1.0500000000000003, 0.481178535454017, 4.503050327301025, 3.414870262145996, -0.1735733291456976, 0.18904310816223807, 0.3114094936183187, -0.08877513256833128, 0.0, 0.01512485923824976, -0.08598034951800579, 1.2900127172470093, -0.48240435123443604, -0.04920224095076986, 0.024178460240364075, -0.35161325335502625, -9.579015020656935e-52, 0.078694317136962, 29.815837166614013]
[1.1000000000000003, 0.46875971091940943, 4.74582576751709, 3.3575329780578613, -0.08154955371239278, 0.1619674329920667, 0.20866345208303308, 0.10008054207992387, 0.0, 0.0605753584012583, -0.0809323346239246, 1.2608778476715088, -0.46668416261672974, -0.03193137707036986, -0.02066514641046524, -0.5008218884468079, -5.806091099237487e-52, 0.07645880772838372, 21.714513467970033]
[1.1500000000000004, 0.4525703845355446, 4.968619346618652, 3.244797945022583, -0.033024217311068686, -0.002735270160172326, 0.15699093679763768, 0.25230071397090476, 0.0, 0.08116728404432305, -0.08425294148801252, 1.2386693954467773, -0.3164539933204651, -0.017802719992459637, -0.06719215959310532, -0.5216437578201294, -1.4341134039470768e-50, 0.1380669611542062, 15.431507226885179]
[1.2000000000000004, 0.44906877565136954, 5.070333957672119, 3.1667163372039795, -0.030573713697482924, -0.07199831921937287, 0.15619604139925228, 0.2924626680344696, 0.0, 0.08078197863137956, -0.088929951335433, 1.2316027879714966, -0.23514990508556366, -0.017483522693285646, -0.0875585749745369, -0.4992336332798004, -9.822331888064698e-48, 0.37474845083343056, 16.224290976891222]
[1.2500000000000004, 0.44650462344951247, 5.275301456451416, 2.932285785675049, -0.042184637394017635, -0.08944004643162774, 0.1636272675087245, 0.2797020197187732, 0.0, 0.0798623878359034, -0.09715924250713173, 1.2240831851959229, -0.09338676184415817, -0.025175620059736087, -0.1275261640548706, -0.4466787278652191, -7.103429811044329e-46, 0.6998053873572307, 18.63437343693526]
[1.3000000000000005, 0.4465869875760957, 5.365768909454346, 2.8086202144622803, -0.04982763401433256, -0.07232283684221671, 0.1708208086885467, 0.2447572057071523, 0.0, 0.07906566071263817, -0.10138142323579263, 1.2231099605560303, -0.042106952518224716, -0.029741417558893896, -0.14432625472545624, -0.4284125566482544, -2.3293128193370702e-40, 0.8962651195851843, 18.99638751338456]
[1.3500000000000005, 0.44062823509213017, 5.4406819343566895, 2.541379928588867, -0.05863877600464192, -0.051858097293925445, 0.16469929186423746, 0.20643436523392586, 0.0, 0.0756329472942088, -0.10685932250510746, 1.223662257194519, 0.04367860034108162, -0.038262114663899956, -0.16165435314178467, -0.4080592691898346, -2.6921304893578503e-38, 1.1031038808062301, 19.399215718091547]
[1.4000000000000006, 0.44132325158610036, 5.637557029724121, 2.3839874267578125, -0.0634039686661481, -0.037454435613720846, 0.1709618588290651, 0.172283586612525, 0.0, 0.0668628698353034, -0.10988926195518178, 1.2296425104141235, 0.08461055159568787, -0.041008381907251784, -0.21009060740470886, -0.4016319215297699, -4.8039919991028536e-33, 1.471413848708096, 20.044748548773246]
[1.4500000000000006, 0.4196757448151753, 5.683036804199219, 2.3050763607025146, -0.052259668193217854, -0.036472858920178756, 0.13659554749013195, 0.1617495794938128, 0.0, 0.059509695007911534, -0.11506410154581401, 1.2320064306259155, 0.10359324514865875, -0.0441994584119628, -0.22143283486366272, -0.39898133277893066, -7.039458083887286e-32, 1.716314005408036, 20.397009304792697]
[1.5000000000000007, 0.39960977434713263, 5.8343682289123535, 2.0184731483459473, -0.04403638166850186, -0.0415347763426666, 0.11525999488621667, 0.15605816864390448, 0.0, 0.04873724749170658, -0.11844709326163093, 1.2430174350738525, 0.16692116856575012, -0.04538374297033876, -0.2599087953567505, -0.3880559206008911, -3.8712342051996124e-28, 2.0450379571334505, 20.995185595861376]
[1.5500000000000007, 0.3585252681603502, 5.887777328491211, 1.7310535907745361, -0.03422870209650902, -0.04680642737900129, 0.0874096845798625, 0.15478693949074482, 0.0, 0.04130258374968867, -0.12302512514562532, 1.248389482498169, 0.22034457325935364, -0.04825557809952142, -0.27439168095588684, -0.3748263120651245, -7.530818550817747e-27, 2.3313619119040627, 21.72834169748666]
[1.6000000000000008, 0.3342586341444974, 6.009657859802246, 1.5837805271148682, -0.031255359224782404, -0.05086820417500194, 0.07702053223826719, 0.14667945954472691, 0.0, 0.03141172614241151, -0.12569745860866313, 1.2645291090011597, 0.24237994849681854, -0.05107582592739953, -0.3087047040462494, -0.36915409564971924, -8.131094607557146e-24, 2.567574231541194, 22.859690127514735]
[1.6500000000000008, 0.30553409547809907, 6.0506486892700195, 1.4439754486083984, -0.028871847967522495, -0.050072721066183976, 0.06802726135724357, 0.13426122654379707, 0.0, 0.025273098460256473, -0.12911020313438498, 1.2716573476791382, 0.2591207027435303, -0.0548539457343932, -0.3216172158718109, -0.36509034037590027, -9.434562731831016e-23, 2.813483449188097, 24.00093710650166]
[1.7000000000000008, 0.2864329738307215, 6.137524604797363, 1.0434386730194092, -0.027483101064103784, -0.045589703981979174, 0.06311637554489691, 0.11251320843673264, 0.0, 0.01865982505768767, -0.13095227859094036, 1.2914685010910034, 0.28833505511283875, -0.05707349820389412, -0.35269004106521606, -0.3569864332675934, -1.2043183044830212e-20, 2.912657662474063, 25.12649072661064]
[1.7500000000000009, 0.2596785180394795, 6.163963794708252, 0.8742705583572388, -0.025843520094480953, -0.04170971469711448, 0.057362374893864684, 0.09620059710803873, 0.0, 0.014537312502238086, -0.13322568939521412, 1.299787163734436, 0.2959626019001007, -0.06006858731943861, -0.36589500308036804, -0.3562886118888855, -3.3590717221546993e-20, 3.093939698184518, 26.323846088235523]
[1.800000000000001, 0.2641977066094885, 6.212084770202637, 0.41784682869911194, -0.026397428019996023, -0.03653004452657502, 0.058960834278583736, 0.07436145453157195, 0.0, 0.008233971147174737, -0.13447428442343698, 1.3225311040878296, 0.3081948161125183, -0.0602545415192776, -0.40377241373062134, -0.35947027802467346, -2.3045788956880014e-20, 3.087350537922263, 26.64551246463588]
[1.850000000000001, 0.26782547626012504, 6.22172737121582, 0.229794442653656, -0.02729067109064153, -0.03405892463537195, 0.06056675658532707, 0.06418165996532693, 0.0, 0.0046735963869335454, -0.13610694849696583, 1.3314651250839233, 0.3104795813560486, -0.061380947376652374, -0.4182536005973816, -0.36169490218162537, -5.243967287984576e-21, 3.2108261978311194, 27.573390151425013]
[1.900000000000001, 0.2789994162790249, 6.221164703369141, -0.268969863653183, -0.028746201761067996, -0.03150950851712255, 0.06391787077845748, 0.0541394061476487, 0.0, 0.00034137402325372065, -0.1370292883175593, 1.354276418685913, 0.31193244457244873, -0.06168605248401928, -0.4530806839466095, -0.3673204779624939, -1.4310067629689278e-22, 3.272114451525746, 28.10113686095047]
[1.950000000000001, 0.3025897459686446, 6.211105823516846, -0.4626104235649109, -0.032207603265552644, -0.030422506669231325, 0.071785373406086, 0.049967991869035444, 0.0, -0.0023192127208776056, -0.13822898020891877, 1.363101601600647, 0.3123517632484436, -0.062093310399239765, -0.466465026140213, -0.36897116899490356, -2.6359978926240806e-26, 3.2365128949139024, 28.54487624604057]
[2.000000000000001, 0.32080234198669033, 6.160126209259033, -0.9513692855834961, -0.03516292814894384, -0.029876844911534656, 0.07904125524460531, 0.047765335451935696, 0.0, -0.005702104655350494, -0.1388869215489845, 1.385609745979309, 0.3122336268424988, -0.06187623848785452, -0.49919378757476807, -0.37320706248283386, -7.947212481347573e-33, 3.133984500310858, 28.588983468905013]
[2.0500000000000007, 0.35562155060280387, 6.130682468414307, -1.1323219537734985, -0.043548564761816705, -0.03034759813121469, 0.0977140941427543, 0.048880534566646226, 0.0, -0.007422852336172054, -0.14025398788901575, 1.3943116664886475, 0.3127685785293579, -0.06264664968975954, -0.5117798447608948, -0.3745598793029785, -8.16798250210755e-36, 3.1810625449062195, 29.37009772786074]
[2.1000000000000005, 0.3420151697627213, 6.019047260284424, -1.6327784061431885, -0.03970789503191188, -0.032190102657582625, 0.09064236039506122, 0.05436101422968712, 0.0, -0.009389713621641866, -0.1415073424859115, 1.4191054105758667, 0.31439653038978577, -0.062108040925677406, -0.5464078783988953, -0.3769405484199524, -1.0640746129119716e-45, 3.019461436397732, 29.245906349833593]
[2.1500000000000004, 0.389239160643089, 5.985440254211426, -1.7468911409378052, -0.05629242858292238, -0.03375979895386906, 0.12677135257571803, 0.059095065633006254, 0.0, -0.010039367166362903, -0.14264893970164008, 1.4256336688995361, 0.31579822301864624, -0.06357997677546103, -0.5552629232406616, -0.376891553401947, -2.837365391690852e-48, 3.064456048333107, 30.139793001824206]
[2.2, 0.43298037199609796, 5.847041130065918, -2.1543757915496826, -0.08662928302299311, -0.03811665019190358, 0.19866725655835765, 0.07018969136332928, 0.0, -0.010763079266040023, -0.1437078934376716, 1.4501712322235107, 0.32303017377853394, -0.0632365208978616, -0.5874888300895691, -0.37627625465393066, -1.7278316488982817e-58, 2.8825078373431854, 30.104714410644053]
[2.25, 0.4695642752260497, 5.785145282745361, -2.3007147312164307, -0.15755214001207077, -0.04140699850016592, 0.3720777260909755, 0.07887947291651051, 0.0, -0.01088524315344073, -0.14625144454308575, 1.4597938060760498, 0.3276096284389496, -0.06391055903958, -0.5997717380523682, -0.3760327994823456, -1.6965182733401007e-62, 2.8689106798989057, 30.755516147258056]
[2.3, 0.5197757463420214, 5.607875823974609, -2.6221797466278076, 0.3540661230054468, -0.05010853038029977, -1.0213493233989284, 0.09867074751667629, 0.0, -0.010900322152916015, -0.14795854569647723, 1.4848544597625732, 0.34613046050071716, -0.06413112271183745, -0.6298959255218506, -0.3684159815311432, -2.5297422744442623e-71, 2.6609042403500642, 30.983670815617003]
[2.3499999999999996, 0.5511987992829169, 5.53322172164917, -2.7121989727020264, 0.16005607526388044, -0.0641390577161532, -0.37938393558361216, 0.12849050136593607, 0.0, -0.011311863606780602, -0.15223525604508845, 1.4950062036514282, 0.3595675230026245, -0.06636024457351239, -0.641230583190918, -0.3622041642665863, -2.015115823275547e-73, 2.6165275117012654, 31.958470493042178]
