time, uz, alt, vel_alt, uthe, roll, uphi, pitch, upsi, yaw, F
[0.0, 0.0, 0.011337987147271633, 0.035714443773031235, 0.0, -0.004039044629122153, 0.0, 0.01772022737729133, 0.0, -0.09379847076059579, array([[ 8.5737886]])]
[0.05, -8.577057161016338, 0.011337987147271633, 0.035714443773031235, 0.0, -0.004039044629122153, 0.0, 0.01772022737729133, 0.0, -0.09379847076059579, array([[ 21.12080196]])]
[0.1, -21.123895109399122, 0.011621402576565742, 0.03420262783765793, 0.0, -0.00410406095988599, 0.0, 0.017671397986921484, 0.0, -0.09378931570059998, array([[ 38.04806427]])]
[0.15000000000000002, -38.04943278591037, 0.01179531030356884, 0.033802591264247894, 0.0, -0.004151239085313666, 0.0, 0.01769533747821004, 0.0, -0.09381832240769677, array([[-334.57731514]])]
[0.2, 334.69171865687014, 0.011997040361166, 0.03334261476993561, 0.0, -0.00415411048403948, 0.0, 0.017777474131028623, 0.0, -0.09383129258637155, array([[-2150.97786581]])]
[0.25, 2151.3916107978453, 0.013097744435071945, 0.16952285170555115, 0.0, -0.0042313337345309485, 0.0, 0.016654825045285006, 0.0, -0.09307927925386165, array([[-4710.60949863]])]
[0.3, 4711.109803581888, 0.058132901787757874, 1.163068413734436, 0.0, -0.004660276943702069, 0.0, 0.009859588666854298, 0.0, -0.08459474461924224, array([[-0.01392658]])]
[0.35, 0.38931262660577404, 0.09574584662914276, 1.5813467502593994, 0.0, -0.003871713454141257, 0.0, 0.00775075454404909, 0.0, -0.07511948305646625, array([[ -5.34594243e-08]])]
[0.39999999999999997, 0.7014557695254868, 0.16725847125053406, 1.9133872985839844, 0.0, -0.003283489562051973, 0.0, 0.006647983336485344, 0.0, -0.07014176443483612, array([[ -2.01391591e-13]])]
[0.44999999999999996, 1.1014600305559266, 0.27739304304122925, 1.8451905250549316, 0.0, -0.0010393875468940278, 0.0, 0.0022660162452886787, 0.0, -0.05137325223792577, array([[ -3.29780223e-12]])]
[0.49999999999999994, 1.558419997039755, 0.4282461702823639, 2.572129487991333, 0.0, 0.00019984366815485615, 0.0, 0.0013082975824639615, 0.0, -0.039442865924470494, array([[ -6.24586734e-28]])]
[0.5499999999999999, 0.9261802321970464, 0.5045737028121948, 2.952043294906616, 0.0, 0.000461118267212442, 0.0, 0.0009701138271959802, 0.0, -0.03403761755231991, array([[ -1.37892183e-38]])]
[0.6, 0.39402941823005677, 0.7475603818893433, 3.806257724761963, 0.0, 0.0006257434959184206, 0.0, 0.0007774324452561833, 0.0, -0.028249033198542675, array([[ -4.98090948e-68]])]
[0.65, -0.1909072070121765, 0.8545426726341248, 3.849395990371704, 0.0, 0.0004467446377572611, 0.0, 0.0006600567726438954, 0.0, -0.02478275134293956, array([[ -7.04125006e-70]])]
[0.7000000000000001, -0.4668417301774026, 1.1146399974822998, 3.336653232574463, 0.0, 0.0001946821989805024, 0.0, 0.0005612371363590481, 0.0, -0.0196716295102668, array([[ -4.09017348e-51]])]
[0.7500000000000001, 0.5433144099116326, 1.2035579681396484, 3.0705745220184326, 0.0, 9.80292315858862e-05, 0.0, 0.0005877840088077351, 0.0, -0.01657289231225769, array([[ -1.23175263e-42]])]
[0.8000000000000002, 1.2207086676359178, 1.4092661142349243, 2.811004161834717, 0.0, 2.2777137352996902e-05, 0.0, 0.0004903098092089298, 0.0, -0.012496279802993674, array([[ -4.16708151e-35]])]
[0.8500000000000002, 1.7967545013427737, 1.4904106855392456, 3.0822157859802246, 0.0, 0.0002580821804380768, 0.0, 0.0005545565103671268, 0.0, -0.010007402364400595, array([[ -1.99316274e-43]])]
[0.9000000000000002, 1.7114586834907535, 1.7438713312149048, 4.006798267364502, 0.0, 0.0002218766538040378, 0.0, 0.0002308811016405653, 0.0, -0.007940714522062953, array([[ -2.12251364e-77]])]
[0.9500000000000003, 0.5992903767824174, 1.8601709604263306, 4.355082035064697, 0.0, 0.00024206603838067633, 0.0, 0.00032649880275842727, 0.0, -0.007070445966698243, array([[ -8.13223457e-93]])]
[1.0000000000000002, -0.15110372960567478, 2.1950292587280273, 4.800353050231934, 0.0, 0.00014131655506689414, 0.0, 0.00024832821824166934, 0.0, -0.02006356632397068, array([[ -8.94656172e-115]])]
[1.0500000000000003, -1.0403941159248353, 2.3841311931610107, 4.617635250091553, 0.0, 3.8566284951257465e-05, 0.0, 0.0002579441768646845, 0.0, -0.019232657364107942, array([[ -1.61284094e-106]])]
[1.1000000000000003, -1.2823195109367374, 2.6443827152252197, 4.062095642089844, 0.0, -0.00010341770431850662, 0.0, 0.00031199956826764776, 0.0, -0.0173697083817553, array([[ -2.30326337e-82]])]
[1.1500000000000004, -0.8715711483955384, 2.799023151397705, 3.6790058612823486, 0.0, -0.00020210696963609352, 0.0, 0.0004170628176977322, 0.0, -0.015803251549062366, array([[ -8.51064700e-68]])]
[1.2000000000000004, -0.20563901829719544, 3.0018928050994873, 3.102647304534912, 0.0, -0.0002535351162752687, 0.0, 0.0005480146411797679, 0.0, -0.013590425147165712, array([[ -1.40440412e-48]])]
[1.2500000000000004, 0.37095273256301886, 3.08455491065979, 2.8337960243225098, 0.0, -0.00031066426020773626, 0.0, 0.0006197856354003662, 0.0, -0.012071027105365938, array([[ -5.73831087e-41]])]
[1.3000000000000005, 0.8626470997333526, 3.2672500610351562, 2.331758499145508, 0.0, -0.00044133116981628657, 0.0, 0.0007562286080409661, 0.0, -0.009952512563504493, array([[ -9.88700598e-29]])]
[1.3500000000000005, 1.0536864054203035, 3.3332808017730713, 2.4373204708099365, 0.0, -0.00040968342741344235, 0.0, 0.0007871363227691362, 0.0, -0.008568811298805481, array([[ -1.16038193e-31]])]
[1.4000000000000006, 0.6189333362579346, 3.536200761795044, 3.282395839691162, 0.0, -0.00027793244089525324, 0.0, 0.0006154690467383862, 0.0, -0.006694366130089636, array([[ -5.29175176e-57]])]
