time, uz, alt, vel_alt, uthe, roll, uphi, pitch, upsi, yaw, F
[0.0, 0.0, -0.055475469678640366, -0.03402578458189964, 0.0, -0.004556137144384751, 0.0, 0.022215912606307692, 0.0, -0.097124248630619, array([[ 8.15837809]])]
[0.05, -8.159858812824426, -0.055199652910232544, -0.034389935433864594, 0.0, -0.004559089751584019, 0.0, 0.02219930234630655, 0.0, -0.09708254250644754, array([[ 22.0887842]])]
[0.1, -22.09052212482552, -0.05506090819835663, -0.034517474472522736, 0.0, -0.0045027558995344085, 0.0, 0.022191861194009097, 0.0, -0.09707092174273659, array([[ 47.57619055]])]
[0.15000000000000002, -47.577324863229165, -0.05501343309879303, -0.03452648967504501, 0.0, -0.004486658817272997, 0.0, 0.022256724521472617, 0.0, -0.09702838646671713, array([[-1264.81167191]])]
[0.2, 1265.1940243235115, -0.05501708760857582, -0.03500475734472275, 0.0, -0.004458850307330551, 0.0, 0.022212447246792003, 0.0, -0.09703545980772693, array([[-5002.513131]])]
[0.25, 5003.208080855524, -0.04772640019655228, 0.3993236720561981, 0.0, -0.004517791829446781, 0.0, 0.019845801071638212, 0.0, -0.09543997265997121, array([[-2110.23925242]])]
[0.3, 2111.4692544336344, -0.029702385887503624, 0.7920017242431641, 0.0, -0.0048312692293734655, 0.0, 0.013259971070819882, 0.0, -0.08917770955748407, array([[-19.71550524]])]
[0.35, 20.32382524989682, 0.06815715879201889, 1.376987099647522, 0.0, -0.003449930138957977, 0.0, 0.00850005411938341, 0.0, -0.07332074215508078, array([[ -4.04120617e-05]])]
[0.39999999999999997, 0.4968479254616366, 0.12693431973457336, 2.2574501037597656, 0.0, -0.0024166011138819165, 0.0, 0.005806263121007616, 0.0, -0.06425346524064315, array([[ -1.42477116e-20]])]
[0.44999999999999996, -0.2545594114437699, 0.31181344389915466, 2.585174560546875, 0.0, -0.0003687081896370651, 0.0, 0.0031694571931350545, 0.0, -0.05106887316677092, array([[ -2.44628483e-28]])]
[0.49999999999999994, 0.011560300886631021, 0.38349613547325134, 2.4414587020874023, 0.0, 0.00048161119931606876, 0.0, 0.002190299563671614, 0.0, -0.04335143357754571, array([[ -9.74312669e-25]])]
[0.5499999999999999, 0.4484427085518836, 0.5380406975746155, 1.7836560010910034, 0.0, 0.001619685024232356, 0.0, 0.0006151072595784548, 0.0, -0.03150094856141155, array([[ -1.12199612e-16]])]
[0.6, 1.5127715921401979, 0.5862062573432922, 1.6164554357528687, 0.0, 0.002101659181430011, 0.0, -6.289414346002978e-05, 0.0, -0.025162326512573652, array([[ -2.52895250e-08]])]
[0.65, 2.2114780424110783, 0.7113304734230042, 2.0890445709228516, 0.0, 0.0022682220323227494, 0.0, -0.000225920309526443, 0.0, -0.016806773145437857, array([[ -8.23678182e-17]])]
[0.7000000000000001, 2.476233940720558, 0.7766775488853455, 2.476073741912842, 0.0, 0.0022218078216735193, 0.0, 1.1967910884800385e-05, 0.0, -0.013540026475700245, array([[ -1.25979813e-25]])]
[0.7500000000000001, 1.703147358894348, 0.9936952590942383, 3.4490997791290283, 0.0, 0.0015278231556783966, 0.0, 3.7546078648366725e-05, 0.0, -0.010920951463234222, array([[ -8.74202559e-41]])]
[0.8000000000000002, 1.048763238787651, 1.0965913534164429, 3.8127858638763428, 0.0, 0.0012925358465865218, 0.0, 0.00018885702295512693, 0.0, -0.009741235306531053, array([[ -1.33648314e-68]])]
[0.8500000000000002, 0.16782122433185576, 1.443085789680481, 4.676784515380859, 0.0, 0.0007252782858466935, 0.0, 0.00028374149607354596, 0.0, -0.008248733303279751, array([[ -8.60356818e-90]])]
[0.9000000000000002, -0.28171951234340664, 1.536491870880127, 4.599715709686279, 0.0, 0.0005049527502496504, 0.0, 0.00029937142962411834, 0.0, -0.007229052032976706, array([[ -1.88145595e-103]])]
[0.9500000000000003, -0.48756707489490503, 1.8484376668930054, 3.9860587120056152, 0.0, 5.52628120358998e-05, 0.0, 0.00039628048902231477, 0.0, -0.005610078897090876, array([[ -2.56801598e-89]])]
[1.0000000000000002, 0.22705101549625395, 1.9568980932235718, 3.7181894779205322, 0.0, -0.00014286307812419488, 0.0, 0.0004206536563516594, 0.0, -0.0047240218528877805, array([[ -1.80603098e-66]])]
[1.0500000000000003, 0.8628313547372817, 2.203092575073242, 3.15614914894104, 0.0, -0.0004327205348298057, 0.0, 0.0006231824771041372, 0.0, 0.0026133921144996337, array([[ -8.61063103e-54]])]
[1.1000000000000003, 0.975155131816864, 2.2941322326660156, 3.2863094806671143, 0.0, -0.00041946540251070055, 0.0, 0.0006301258921712331, 0.0, 0.0033293020393904142, array([[ -6.16692999e-52]])]
[1.1500000000000004, 0.7759475529193878, 2.5583014488220215, 4.021866321563721, 0.0, -0.00012935262956260783, 0.0, 0.0005449064606977876, 0.0, 0.0038619672080711805, array([[ -1.31950264e-65]])]
[1.2000000000000004, -0.1917394948005676, 2.675044298171997, 4.224730968475342, 0.0, -6.040990261947998e-06, 0.0, 0.00047782180158895495, 0.0, 0.003704286988823088, array([[ -1.78375165e-89]])]
[1.2500000000000004, -1.0673001074790953, 2.8480117321014404, 4.251001358032227, 0.0, 1.324834368256471e-05, 0.0, 0.0004979099893585439, 0.0, 0.003477794480960168, array([[ -2.85168753e-91]])]
[1.3000000000000005, -1.6434739077091216, 3.0899744033813477, 3.7210073471069336, 0.0, 4.579575303732683e-06, 0.0, 0.0007837434971890391, 0.0, 0.0024059973931080847, array([[ -1.47617317e-70]])]
[1.3500000000000005, -1.2497169828414916, 3.3355929851531982, 3.030118227005005, 0.0, -5.109548198711592e-05, 0.0, 0.0010504808409050974, 0.0, 0.0013082116172715356, array([[ -2.43868620e-57]])]
[1.4000000000000006, -0.6107838231325149, 3.41782808303833, 2.760890245437622, 0.0, -0.0001643013880295996, 0.0, 0.001245320960816259, 0.0, 0.0005215914939080394, array([[ -2.00206331e-40]])]
[1.4500000000000006, 0.1698086076974869, 3.5940356254577637, 2.0705411434173584, 0.0, -0.0002653289365091359, 0.0, 0.0015258804481718246, 0.0, -0.001178375863530755, array([[ -4.91392172e-31]])]
[1.5000000000000007, 0.5477363109588622, 3.649665117263794, 1.8264257907867432, 0.0, -0.0003095249993008524, 0.0, 0.0017104853852848404, 0.0, -0.0020641970200508714, array([[ -2.10284146e-20]])]
[1.5500000000000007, 0.8903128600120545, 3.767889976501465, 1.5124261379241943, 0.0, -0.00041170402806652224, 0.0, 0.0016770776419320229, 0.0, -0.0032835029388731895, array([[ -2.65895821e-16]])]
[1.6000000000000008, 0.6795321315526964, 3.814131259918213, 1.7229784727096558, 0.0, -0.0003545835147230019, 0.0, 0.0013520627668224788, 0.0, -0.0038066931953908987, array([[ -1.47557799e-19]])]
[1.6500000000000008, 0.27378940522670747, 3.959975481033325, 2.14748477935791, 0.0, -0.00042940134734627825, 0.0, 0.0008997884034615245, 0.0, -0.004045872420994346, array([[ -1.48064197e-25]])]
[1.7000000000000008, -0.5707506901025772, 4.021247386932373, 2.0997474193573, 0.0, -0.00036212337029573836, 0.0, 0.000735223392607687, 0.0, -0.0038655076388427636, array([[ -8.69066760e-28]])]
[1.7500000000000009, -0.8567856672406196, 4.1569061279296875, 1.5282931327819824, 0.0, -0.0002665056163428637, 0.0, 0.000677129344711499, 0.0, -0.0032769249508373365, array([[ -5.69672324e-23]])]
[1.800000000000001, -1.0349375727772712, 4.1971611976623535, 1.261597752571106, 0.0, -0.00016367594074228654, 0.0, 0.0006897925515752265, 0.0, -0.002757219960378337, array([[ -2.05184670e-15]])]
[1.850000000000001, -0.5877171874046305, 4.265140056610107, 0.5705681443214417, 0.0, -0.00016661655866972243, 0.0, 0.0007420760128944853, 0.0, -0.0019860217085990554, array([[ -1.92268221e-10]])]
[1.900000000000001, -0.18689061890687195, 4.278843402862549, 0.3020974397659302, 0.0, -0.0001451112754938355, 0.0, 0.0007833673345125006, 0.0, -0.0013294529526248478, array([[ -7.14834840e-10]])]
[1.950000000000001, 0.4921531118150317, 4.278674602508545, -0.369172602891922, 0.0, -3.209515941833356e-05, 0.0, 0.0009665871995809506, 0.0, -0.0006618897191501082, array([[ -1.73357983e-11]])]
[2.000000000000001, 0.8060682849759367, 4.267809867858887, -0.4809127151966095, 0.0, 7.829199304341409e-05, 0.0, 0.0009952552332643137, 0.0, -0.00017208878608774517, array([[ -3.42592133e-12]])]
[2.0500000000000007, 1.0448772267658994, 4.248826503753662, -0.4849523901939392, 0.0, 9.218518823265207e-05, 0.0, 0.0009878114124967545, 0.0, 3.612323677405364e-05, array([[ -4.66735944e-12]])]
